"trip_id","arrival_time","departure_time","stop_id","stop_sequence","stop_headsign","pickup_type","arrival_time_sort","timepoint"
"233003860","10:54:00","10:54:00","191","5","Redlands - University","0","10:54:00","1"
"233003861","11:06:00","11:06:00","191","1","San Bernardino - Downtown","0","11:06:00","1"
"233003861","11:11:00","11:11:00","190","2","San Bernardino - Downtown","0","11:11:00","1"
"233003861","11:14:00","11:14:00","189","3","San Bernardino - Downtown","0","11:14:00","1"
"233003861","11:21:00","11:21:00","188","4","San Bernardino - Downtown","0","11:21:00","1"
"233003861","11:28:00","11:28:00","185","5","San Bernardino - Downtown","0","11:28:00","1"
"233003862","11:36:00","11:36:00","185","1","Redlands - University","0","11:36:00","1"
"233003862","11:43:00","11:43:00","188","2","Redlands - University","0","11:43:00","1"
"233003862","11:50:00","11:50:00","189","3","Redlands - University","0","11:50:00","1"
"233003862","11:53:00","11:53:00","190","4","Redlands - University","0","11:53:00","1"
"233003862","11:58:00","11:58:00","191","5","Redlands - University","0","11:58:00","1"
"233003863","12:06:00","12:06:00","191","1","San Bernardino - Downtown","0","12:06:00","1"
"233003863","12:11:00","12:11:00","190","2","San Bernardino - Downtown","0","12:11:00","1"
"233003863","12:14:00","12:14:00","189","3","San Bernardino - Downtown","0","12:14:00","1"
"233003863","12:21:00","12:21:00","188","4","San Bernardino - Downtown","0","12:21:00","1"
"233003863","12:28:00","12:28:00","185","5","San Bernardino - Downtown","0","12:28:00","1"
"233003864","12:36:00","12:36:00","185","1","Redlands - University","0","12:36:00","1"
"233003864","12:43:00","12:43:00","188","2","Redlands - University","0","12:43:00","1"
"233003864","12:50:00","12:50:00","189","3","Redlands - University","0","12:50:00","1"
"233003864","12:53:00","12:53:00","190","4","Redlands - University","0","12:53:00","1"
"233003864","12:58:00","12:58:00","191","5","Redlands - University","0","12:58:00","1"
"233003865","13:06:00","13:06:00","191","1","San Bernardino - Downtown","0","13:06:00","1"
"233003865","13:11:00","13:11:00","190","2","San Bernardino - Downtown","0","13:11:00","1"
"233003865","13:14:00","13:14:00","189","3","San Bernardino - Downtown","0","13:14:00","1"
"233003865","13:21:00","13:21:00","188","4","San Bernardino - Downtown","0","13:21:00","1"
"233003865","13:28:00","13:28:00","185","5","San Bernardino - Downtown","0","13:28:00","1"
"233003866","13:36:00","13:36:00","185","1","Redlands - University","0","13:36:00","1"
"233003866","13:43:00","13:43:00","188","2","Redlands - University","0","13:43:00","1"
"233003866","13:50:00","13:50:00","189","3","Redlands - University","0","13:50:00","1"
"233003866","13:53:00","13:53:00","190","4","Redlands - University","0","13:53:00","1"
"233003866","13:58:00","13:58:00","191","5","Redlands - University","0","13:58:00","1"
"233003867","14:06:00","14:06:00","191","1","San Bernardino - Downtown","0","14:06:00","1"
"233003867","14:11:00","14:11:00","190","2","San Bernardino - Downtown","0","14:11:00","1"
"233003867","14:14:00","14:14:00","189","3","San Bernardino - Downtown","0","14:14:00","1"
"233003867","14:21:00","14:21:00","188","4","San Bernardino - Downtown","0","14:21:00","1"
"233003867","14:28:00","14:28:00","185","5","San Bernardino - Downtown","0","14:28:00","1"
"233003868","15:32:00","15:32:00","185","1","Redlands - University","0","15:32:00","1"
"233003868","15:39:00","15:39:00","188","2","Redlands - University","0","15:39:00","1"
"233003868","15:46:00","15:46:00","189","3","Redlands - University","0","15:46:00","1"
"233003868","15:49:00","15:49:00","190","4","Redlands - University","0","15:49:00","1"
"233003868","15:54:00","15:54:00","191","5","Redlands - University","0","15:54:00","1"
"233003869","16:02:00","16:02:00","191","1","San Bernardino - Downtown","0","16:02:00","1"
"233003869","16:07:00","16:07:00","190","2","San Bernardino - Downtown","0","16:07:00","1"
"233003869","16:10:00","16:10:00","189","3","San Bernardino - Downtown","0","16:10:00","1"
"233003869","16:17:00","16:17:00","188","4","San Bernardino - Downtown","0","16:17:00","1"
"233003869","16:24:00","16:24:00","185","5","San Bernardino - Downtown","0","16:24:00","1"
"233003870","16:32:00","16:32:00","185","1","Redlands - University","0","16:32:00","1"
"233003870","16:39:00","16:39:00","188","2","Redlands - University","0","16:39:00","1"
"233003870","16:46:00","16:46:00","189","3","Redlands - University","0","16:46:00","1"
"233003870","16:49:00","16:49:00","190","4","Redlands - University","0","16:49:00","1"
"233003870","16:54:00","16:54:00","191","5","Redlands - University","0","16:54:00","1"
"233003871","17:02:00","17:02:00","191","1","San Bernardino - Downtown","0","17:02:00","1"
"233003871","17:07:00","17:07:00","190","2","San Bernardino - Downtown","0","17:07:00","1"
"233003871","17:10:00","17:10:00","189","3","San Bernardino - Downtown","0","17:10:00","1"
"233003871","17:17:00","17:17:00","188","4","San Bernardino - Downtown","0","17:17:00","1"
"233003871","17:24:00","17:24:00","185","5","San Bernardino - Downtown","0","17:24:00","1"
"233003872","17:32:00","17:32:00","185","1","Redlands - University","0","17:32:00","1"
"233003872","17:39:00","17:39:00","188","2","Redlands - University","0","17:39:00","1"
"233003872","17:46:00","17:46:00","189","3","Redlands - University","0","17:46:00","1"
"233003872","17:49:00","17:49:00","190","4","Redlands - University","0","17:49:00","1"
"233003872","17:54:00","17:54:00","191","5","Redlands - University","0","17:54:00","1"
"233003873","18:02:00","18:02:00","191","1","San Bernardino - Downtown","0","18:02:00","1"
"233003873","18:07:00","18:07:00","190","2","San Bernardino - Downtown","0","18:07:00","1"
"233003873","18:10:00","18:10:00","189","3","San Bernardino - Downtown","0","18:10:00","1"
"233003873","18:17:00","18:17:00","188","4","San Bernardino - Downtown","0","18:17:00","1"
"233003873","18:24:00","18:24:00","185","5","San Bernardino - Downtown","0","18:24:00","1"
"233003874","18:37:00","18:37:00","185","1","Redlands - University","0","18:37:00","1"
"233003874","18:44:00","18:44:00","188","2","Redlands - University","0","18:44:00","1"
"233003874","18:51:00","18:51:00","189","3","Redlands - University","0","18:51:00","1"
"233003874","18:54:00","18:54:00","190","4","Redlands - University","0","18:54:00","1"
"233003874","18:59:00","18:59:00","191","5","Redlands - University","0","18:59:00","1"
"233003875","19:06:00","19:06:00","191","1","San Bernardino - Downtown","0","19:06:00","1"
"233003875","19:11:00","19:11:00","190","2","San Bernardino - Downtown","0","19:11:00","1"
"233003875","19:14:00","19:14:00","189","3","San Bernardino - Downtown","0","19:14:00","1"
"233003875","19:21:00","19:21:00","188","4","San Bernardino - Downtown","0","19:21:00","1"
"233003875","19:28:00","19:28:00","185","5","San Bernardino - Downtown","0","19:28:00","1"
"233003876","20:32:00","20:32:00","185","1","Redlands - University","0","20:32:00","1"
"233003876","20:39:00","20:39:00","188","2","Redlands - University","0","20:39:00","1"
"233003876","20:46:00","20:46:00","189","3","Redlands - University","0","20:46:00","1"
"233003876","20:49:00","20:49:00","190","4","Redlands - University","0","20:49:00","1"
"233003876","20:54:00","20:54:00","191","5","Redlands - University","0","20:54:00","1"
"233003877","21:02:00","21:02:00","191","1","San Bernardino - Downtown","0","21:02:00","1"
"233003877","21:07:00","21:07:00","190","2","San Bernardino - Downtown","0","21:07:00","1"
"233003877","21:10:00","21:10:00","189","3","San Bernardino - Downtown","0","21:10:00","1"
"233003877","21:17:00","21:17:00","188","4","San Bernardino - Downtown","0","21:17:00","1"
"233003877","21:24:00","21:24:00","185","5","San Bernardino - Downtown","0","21:24:00","1"
"233003878","21:32:00","21:32:00","185","1","Redlands - University","0","21:32:00","1"
"233003878","21:39:00","21:39:00","188","2","Redlands - University","0","21:39:00","1"
"233003878","21:46:00","21:46:00","189","3","Redlands - University","0","21:46:00","1"
"233003878","21:49:00","21:49:00","190","4","Redlands - University","0","21:49:00","1"
"233003878","21:54:00","21:54:00","191","5","Redlands - University","0","21:54:00","1"
"233003879","22:05:00","22:05:00","191","1","Redlands - Downtown","0","22:05:00","1"
"233003879","22:09:00","22:09:00","190","2","Redlands - Downtown","0","22:09:00","1"
"233003880","22:18:00","22:18:00","190","1","Redlands - University","0","22:18:00","1"
"233003880","22:23:00","22:23:00","191","2","Redlands - University","0","22:23:00","1"
"233003881","22:35:00","22:35:00","191","1","Redlands - Downtown","0","22:35:00","1"
"233003881","22:39:00","22:39:00","190","2","Redlands - Downtown","0","22:39:00","1"
"233003883","23:10:00","23:10:00","191","1","San Bernardino - Downtown","0","23:10:00","1"
"233003883","23:15:00","23:15:00","190","2","San Bernardino - Downtown","0","23:15:00","1"
"233003883","23:18:00","23:18:00","189","3","San Bernardino - Downtown","0","23:18:00","1"
"233003883","23:25:00","23:25:00","188","4","San Bernardino - Downtown","0","23:25:00","1"
"233003883","23:32:00","23:32:00","185","5","San Bernardino - Downtown","0","23:32:00","1"
"294100120","04:20:00","04:20:00","108","1","L.A. Union Station","0","04:20:00","1"
"294100120","04:33:00","04:33:00","112","2","L.A. Union Station","0","04:33:00","1"
"294100120","04:45:00","04:45:00","103","3","L.A. Union Station","0","04:45:00","1"
"294100120","04:51:00","04:51:00","167","4","L.A. Union Station","0","04:51:00","1"
"294100120","04:58:00","04:58:00","113","5","L.A. Union Station","0","04:58:00","1"
"294100120","05:06:00","05:06:00","170","6","L.A. Union Station","0","05:06:00","1"
"294100120","05:11:00","05:11:00","102","7","L.A. Union Station","0","05:11:00","1"
"294100120","05:17:00","05:17:00","106","8","L.A. Union Station","0","05:17:00","1"
"294100120","05:30:00","05:30:00","107","9","L.A. Union Station","0","05:30:00","1"
"294100122","04:43:00","04:43:00","169","1","L.A. Union Station","0","04:43:00","1"
"294100122","04:58:00","04:58:00","168","2","L.A. Union Station","0","04:58:00","1"
"294100122","05:08:00","05:08:00","166","3","L.A. Union Station","0","05:08:00","1"
"294100122","05:20:00","05:20:00","108","4","L.A. Union Station","0","05:20:00","1"
"294100122","05:33:00","05:33:00","112","5","L.A. Union Station","0","05:33:00","1"
"294100122","05:45:00","05:45:00","103","6","L.A. Union Station","0","05:45:00","1"
"294100122","05:51:00","05:51:00","167","7","L.A. Union Station","0","05:51:00","1"
"294100122","05:58:00","05:58:00","113","8","L.A. Union Station","0","05:58:00","1"
"294100122","06:06:00","06:06:00","170","9","L.A. Union Station","0","06:06:00","1"
"294100122","06:11:00","06:11:00","102","10","L.A. Union Station","0","06:11:00","1"
"294100122","06:17:00","06:17:00","106","11","L.A. Union Station","0","06:17:00","1"
"294100122","06:30:00","06:30:00","107","12","L.A. Union Station","0","06:30:00","1"
"294100123","05:43:00","05:43:00","169","1","L.A. Union Station","0","05:43:00","1"
"294100123","05:58:00","05:58:00","168","2","L.A. Union Station","0","05:58:00","1"
"294100123","06:08:00","06:08:00","166","3","L.A. Union Station","0","06:08:00","1"
"294100123","06:20:00","06:20:00","108","4","L.A. Union Station","0","06:20:00","1"
"294100123","06:33:00","06:33:00","112","5","L.A. Union Station","0","06:33:00","1"
"294100123","06:45:00","06:45:00","103","6","L.A. Union Station","0","06:45:00","1"
"294100123","06:51:00","06:51:00","167","7","L.A. Union Station","0","06:51:00","1"
"294100123","06:58:00","06:58:00","113","8","L.A. Union Station","0","06:58:00","1"
"294100123","07:06:00","07:06:00","170","9","L.A. Union Station","0","07:06:00","1"
"294100123","07:11:00","07:11:00","102","10","L.A. Union Station","0","07:11:00","1"
"294100123","07:17:00","07:17:00","106","11","L.A. Union Station","0","07:17:00","1"
"294100123","07:30:00","07:30:00","107","12","L.A. Union Station","0","07:30:00","1"
"294100127","09:11:00","09:11:00","108","1","L.A. Union Station","0","09:11:00","1"
"294100127","09:24:00","09:24:00","112","2","L.A. Union Station","0","09:24:00","1"
"294100127","09:36:00","09:36:00","103","3","L.A. Union Station","0","09:36:00","1"
"294100127","09:44:00","09:44:00","167","4","L.A. Union Station","0","09:44:00","1"
"294100127","09:53:00","09:53:00","113","5","L.A. Union Station","0","09:53:00","1"
"294100127","10:03:00","10:03:00","170","6","L.A. Union Station","0","10:03:00","1"
"294100127","10:11:00","10:11:00","102","7","L.A. Union Station","0","10:11:00","1"
"294100127","10:17:00","10:17:00","106","8","L.A. Union Station","0","10:17:00","1"
"294100127","10:30:00","10:30:00","107","9","L.A. Union Station","0","10:30:00","1"
"294100131","13:36:00","13:36:00","103","1","L.A. Union Station","0","13:36:00","1"
"294100131","13:44:00","13:44:00","167","2","L.A. Union Station","0","13:44:00","1"
"294100131","13:53:00","13:53:00","113","3","L.A. Union Station","0","13:53:00","1"
"294100131","14:03:00","14:03:00","170","4","L.A. Union Station","0","14:03:00","1"
"294100131","14:11:00","14:11:00","102","5","L.A. Union Station","0","14:11:00","1"
"294100131","14:17:00","14:17:00","106","6","L.A. Union Station","0","14:17:00","1"
"294100131","14:30:00","14:30:00","107","7","L.A. Union Station","0","14:30:00","1"
"294100132","15:36:00","15:36:00","103","1","L.A. Union Station","0","15:36:00","1"
"294100132","15:44:00","15:44:00","167","2","L.A. Union Station","0","15:44:00","1"
"294100132","15:53:00","15:53:00","113","3","L.A. Union Station","0","15:53:00","1"
"294100132","16:03:00","16:03:00","170","4","L.A. Union Station","0","16:03:00","1"
"294100132","16:11:00","16:11:00","102","5","L.A. Union Station","0","16:11:00","1"
"294100132","16:17:00","16:17:00","106","6","L.A. Union Station","0","16:17:00","1"
"294100132","16:30:00","16:30:00","107","7","L.A. Union Station","0","16:30:00","1"
"294100139","22:30:00","22:30:00","107","1","Moorpark","0","22:30:00","1"
"294100139","22:41:00","22:41:00","106","2","Moorpark","0","22:41:00","1"
"294100139","22:47:00","22:47:00","102","3","Moorpark","0","22:47:00","1"
"294100139","22:52:00","22:52:00","170","4","Moorpark","0","22:52:00","1"
"294100139","23:01:00","23:01:00","113","5","Moorpark","0","23:01:00","1"
"294100139","23:10:00","23:10:00","167","6","Moorpark","0","23:10:00","1"
"294100139","23:18:00","23:18:00","103","7","Moorpark","0","23:18:00","1"
"294100139","23:32:00","23:32:00","112","8","Moorpark","0","23:32:00","1"
"294100139","23:44:00","23:44:00","108","9","Moorpark","0","23:44:00","1"
"294100146","12:36:00","12:36:00","103","1","L.A. Union Station","0","12:36:00","1"
"294100146","12:44:00","12:44:00","167","2","L.A. Union Station","0","12:44:00","1"
"294100146","12:53:00","12:53:00","113","3","L.A. Union Station","0","12:53:00","1"
"294100146","13:03:00","13:03:00","170","4","L.A. Union Station","0","13:03:00","1"
"294100146","13:11:00","13:11:00","102","5","L.A. Union Station","0","13:11:00","1"
"294100146","13:17:00","13:17:00","106","6","L.A. Union Station","0","13:17:00","1"
"294100146","13:30:00","13:30:00","107","7","L.A. Union Station","0","13:30:00","1"
"294100147","17:11:00","17:11:00","108","1","L.A. Union Station","0","17:11:00","1"
"294100147","17:24:00","17:24:00","112","2","L.A. Union Station","0","17:24:00","1"
"294100147","17:36:00","17:36:00","103","3","L.A. Union Station","0","17:36:00","1"
"294100147","17:44:00","17:44:00","167","4","L.A. Union Station","0","17:44:00","1"
"294100147","17:53:00","17:53:00","113","5","L.A. Union Station","0","17:53:00","1"
"294100147","18:03:00","18:03:00","170","6","L.A. Union Station","0","18:03:00","1"
"294100147","18:11:00","18:11:00","102","7","L.A. Union Station","0","18:11:00","1"
"294100147","18:17:00","18:17:00","106","8","L.A. Union Station","0","18:17:00","1"
"294100147","18:30:00","18:30:00","107","9","L.A. Union Station","0","18:30:00","1"
"294100302","07:10:00","07:10:00","107","1","Montclair","0","07:10:00","1"
"294100302","07:25:00","07:25:00","115","2","Montclair","0","07:25:00","1"
"294100302","07:37:00","07:37:00","105","3","Montclair","0","07:37:00","1"
"294100302","07:46:00","07:46:00","101","4","Montclair","0","07:46:00","1"
"294100302","07:54:00","07:54:00","104","5","Montclair","0","07:54:00","1"
"294100302","08:07:00","08:07:00","109","6","Montclair","0","08:07:00","1"
"294100302","08:14:00","08:14:00","114","7","Montclair","0","08:14:00","1"
"294100302","08:18:00","08:18:00","118","8","Montclair","0","08:18:00","1"
"294100310","09:10:00","09:10:00","107","1","Montclair","0","09:10:00","1"
"294100310","09:25:00","09:25:00","115","2","Montclair","0","09:25:00","1"
"294100310","09:37:00","09:37:00","105","3","Montclair","0","09:37:00","1"
"294100310","09:46:00","09:46:00","101","4","Montclair","0","09:46:00","1"
"294100310","09:54:00","09:54:00","104","5","Montclair","0","09:54:00","1"
"294100310","10:07:00","10:07:00","109","6","Montclair","0","10:07:00","1"
"294100310","10:14:00","10:14:00","114","7","Montclair","0","10:14:00","1"
"294100310","10:18:00","10:18:00","118","8","Montclair","0","10:18:00","1"
"294100316","10:40:00","10:40:00","107","1","San Bernardino - Downtown","0","10:40:00","1"
"294100316","10:55:00","10:55:00","115","2","San Bernardino - Downtown","0","10:55:00","1"
"294100316","11:07:00","11:07:00","105","3","San Bernardino - Downtown","0","11:07:00","1"
"294100316","11:16:00","11:16:00","101","4","San Bernardino - Downtown","0","11:16:00","1"
"294100316","11:24:00","11:24:00","104","5","San Bernardino - Downtown","0","11:24:00","1"
"294100316","11:37:00","11:37:00","109","6","San Bernardino - Downtown","0","11:37:00","1"
"294100316","11:44:00","11:44:00","114","7","San Bernardino - Downtown","0","11:44:00","1"
"294100316","11:48:00","11:48:00","118","8","San Bernardino - Downtown","0","11:48:00","1"
"294100316","11:53:00","11:53:00","125","9","San Bernardino - Downtown","0","11:53:00","1"
"294100316","12:00:00","12:00:00","121","10","San Bernardino - Downtown","0","12:00:00","1"
"294100316","12:09:00","12:09:00","116","11","San Bernardino - Downtown","0","12:09:00","1"
"294100316","12:15:00","12:15:00","122","12","San Bernardino - Downtown","0","12:15:00","1"
"294100316","12:23:00","12:23:00","124","13","San Bernardino - Downtown","0","12:23:00","1"
"294100316","12:27:00","12:27:00","185","14","San Bernardino - Downtown","0","12:27:00","1"
"294100327","10:57:00","10:57:00","118","1","L.A. Union Station","0","10:57:00","1"
"294100327","11:02:00","11:02:00","114","2","L.A. Union Station","0","11:02:00","1"
"294100327","11:08:00","11:08:00","109","3","L.A. Union Station","0","11:08:00","1"
"294100327","11:19:00","11:19:00","104","4","L.A. Union Station","0","11:19:00","1"
"294100327","11:25:00","11:25:00","101","5","L.A. Union Station","0","11:25:00","1"
"294100327","11:36:00","11:36:00","105","6","L.A. Union Station","0","11:36:00","1"
"294100327","11:46:00","11:46:00","115","7","L.A. Union Station","0","11:46:00","1"
"294100327","11:59:00","11:59:00","107","8","L.A. Union Station","0","11:59:00","1"
"294100328","13:40:00","13:40:00","107","1","San Bernardino - Downtown","0","13:40:00","1"
"294100328","13:55:00","13:55:00","115","2","San Bernardino - Downtown","0","13:55:00","1"
"294100328","14:07:00","14:07:00","105","3","San Bernardino - Downtown","0","14:07:00","1"
"294100328","14:16:00","14:16:00","101","4","San Bernardino - Downtown","0","14:16:00","1"
"294100328","14:24:00","14:24:00","104","5","San Bernardino - Downtown","0","14:24:00","1"
"294100328","14:37:00","14:37:00","109","6","San Bernardino - Downtown","0","14:37:00","1"
"294100328","14:44:00","14:44:00","114","7","San Bernardino - Downtown","0","14:44:00","1"
"294100328","14:48:00","14:48:00","118","8","San Bernardino - Downtown","0","14:48:00","1"
"294100328","14:53:00","14:53:00","125","9","San Bernardino - Downtown","0","14:53:00","1"
"294100328","15:00:00","15:00:00","121","10","San Bernardino - Downtown","0","15:00:00","1"
"294100328","15:09:00","15:09:00","116","11","San Bernardino - Downtown","0","15:09:00","1"
"294100328","15:15:00","15:15:00","122","12","San Bernardino - Downtown","0","15:15:00","1"
"294100328","15:23:00","15:23:00","124","13","San Bernardino - Downtown","0","15:23:00","1"
"294100328","15:27:00","15:27:00","185","14","San Bernardino - Downtown","0","15:27:00","1"
"294100341","13:43:00","13:43:00","185","1","L.A. Union Station","0","13:43:00","1"
"294100341","13:48:00","13:48:00","124","2","L.A. Union Station","0","13:48:00","1"
"294100341","13:56:00","13:56:00","122","3","L.A. Union Station","0","13:56:00","1"
"294100341","14:02:00","14:02:00","116","4","L.A. Union Station","0","14:02:00","1"
"294100341","14:13:00","14:13:00","121","5","L.A. Union Station","0","14:13:00","1"
"294100341","14:21:00","14:21:00","125","6","L.A. Union Station","0","14:21:00","1"
"294100341","14:27:00","14:27:00","118","7","L.A. Union Station","0","14:27:00","1"
"294100341","14:32:00","14:32:00","114","8","L.A. Union Station","0","14:32:00","1"
"294100341","14:38:00","14:38:00","109","9","L.A. Union Station","0","14:38:00","1"
"294100341","14:49:00","14:49:00","104","10","L.A. Union Station","0","14:49:00","1"
"294100341","14:55:00","14:55:00","101","11","L.A. Union Station","0","14:55:00","1"
"294100341","15:06:00","15:06:00","105","12","L.A. Union Station","0","15:06:00","1"
"294100341","15:16:00","15:16:00","115","13","L.A. Union Station","0","15:16:00","1"
"294100341","15:29:00","15:29:00","107","14","L.A. Union Station","0","15:29:00","1"
"294100343","14:57:00","14:57:00","118","1","L.A. Union Station","0","14:57:00","1"
"294100343","15:02:00","15:02:00","114","2","L.A. Union Station","0","15:02:00","1"
"294100343","15:08:00","15:08:00","109","3","L.A. Union Station","0","15:08:00","1"
"294100343","15:19:00","15:19:00","104","4","L.A. Union Station","0","15:19:00","1"
"294100343","15:25:00","15:25:00","101","5","L.A. Union Station","0","15:25:00","1"
"294100343","15:36:00","15:36:00","105","6","L.A. Union Station","0","15:36:00","1"
"294100343","15:46:00","15:46:00","115","7","L.A. Union Station","0","15:46:00","1"
"294100343","15:59:00","15:59:00","107","8","L.A. Union Station","0","15:59:00","1"
"294100344","17:40:00","17:40:00","107","1","San Bernardino - Downtown","0","17:40:00","1"
"294100344","17:55:00","17:55:00","115","2","San Bernardino - Downtown","0","17:55:00","1"
"294100344","18:07:00","18:07:00","105","3","San Bernardino - Downtown","0","18:07:00","1"
"294100344","18:16:00","18:16:00","101","4","San Bernardino - Downtown","0","18:16:00","1"
"294100344","18:24:00","18:24:00","104","5","San Bernardino - Downtown","0","18:24:00","1"
"294100344","18:37:00","18:37:00","109","6","San Bernardino - Downtown","0","18:37:00","1"
"294100344","18:44:00","18:44:00","114","7","San Bernardino - Downtown","0","18:44:00","1"
"294100344","18:48:00","18:48:00","118","8","San Bernardino - Downtown","0","18:48:00","1"
"294100344","18:53:00","18:53:00","125","9","San Bernardino - Downtown","0","18:53:00","1"
"294100344","19:00:00","19:00:00","121","10","San Bernardino - Downtown","0","19:00:00","1"
"294100344","19:09:00","19:09:00","116","11","San Bernardino - Downtown","0","19:09:00","1"
"294100344","19:15:00","19:15:00","122","12","San Bernardino - Downtown","0","19:15:00","1"
"294100344","19:23:00","19:23:00","124","13","San Bernardino - Downtown","0","19:23:00","1"
"294100344","19:27:00","19:27:00","185","14","San Bernardino - Downtown","0","19:27:00","1"
"294100345","14:43:00","14:43:00","185","1","L.A. Union Station","0","14:43:00","1"
"294100345","14:48:00","14:48:00","124","2","L.A. Union Station","0","14:48:00","1"
"294100345","14:56:00","14:56:00","122","3","L.A. Union Station","0","14:56:00","1"
"294100345","15:02:00","15:02:00","116","4","L.A. Union Station","0","15:02:00","1"
"294100345","15:13:00","15:13:00","121","5","L.A. Union Station","0","15:13:00","1"
"294100345","15:21:00","15:21:00","125","6","L.A. Union Station","0","15:21:00","1"
"294100345","15:27:00","15:27:00","118","7","L.A. Union Station","0","15:27:00","1"
"294100345","15:32:00","15:32:00","114","8","L.A. Union Station","0","15:32:00","1"
"294100345","15:38:00","15:38:00","109","9","L.A. Union Station","0","15:38:00","1"
"294100345","15:49:00","15:49:00","104","10","L.A. Union Station","0","15:49:00","1"
"294100345","15:55:00","15:55:00","101","11","L.A. Union Station","0","15:55:00","1"
"294100345","16:06:00","16:06:00","105","12","L.A. Union Station","0","16:06:00","1"
"294100345","16:16:00","16:16:00","115","13","L.A. Union Station","0","16:16:00","1"
"294100345","16:29:00","16:29:00","107","14","L.A. Union Station","0","16:29:00","1"
"294100348","18:40:00","18:40:00","107","1","San Bernardino - Downtown","0","18:40:00","1"
"294100348","18:55:00","18:55:00","115","2","San Bernardino - Downtown","0","18:55:00","1"
"294100348","19:07:00","19:07:00","105","3","San Bernardino - Downtown","0","19:07:00","1"
"294100348","19:16:00","19:16:00","101","4","San Bernardino - Downtown","0","19:16:00","1"
"294100348","19:24:00","19:24:00","104","5","San Bernardino - Downtown","0","19:24:00","1"
"294100348","19:37:00","19:37:00","109","6","San Bernardino - Downtown","0","19:37:00","1"
"294100348","19:44:00","19:44:00","114","7","San Bernardino - Downtown","0","19:44:00","1"
"294100348","19:48:00","19:48:00","118","8","San Bernardino - Downtown","0","19:48:00","1"
"294100348","19:53:00","19:53:00","125","9","San Bernardino - Downtown","0","19:53:00","1"
"294100348","20:00:00","20:00:00","121","10","San Bernardino - Downtown","0","20:00:00","1"
"294100348","20:09:00","20:09:00","116","11","San Bernardino - Downtown","0","20:09:00","1"
"294100348","20:15:00","20:15:00","122","12","San Bernardino - Downtown","0","20:15:00","1"
"294100348","20:23:00","20:23:00","124","13","San Bernardino - Downtown","0","20:23:00","1"
"294100348","20:27:00","20:27:00","185","14","San Bernardino - Downtown","0","20:27:00","1"
"294100349","15:43:00","15:43:00","185","1","L.A. Union Station","0","15:43:00","1"
"294100349","15:48:00","15:48:00","124","2","L.A. Union Station","0","15:48:00","1"
"294100349","15:56:00","15:56:00","122","3","L.A. Union Station","0","15:56:00","1"
"294100349","16:02:00","16:02:00","116","4","L.A. Union Station","0","16:02:00","1"
"294100349","16:13:00","16:13:00","121","5","L.A. Union Station","0","16:13:00","1"
"294100349","16:21:00","16:21:00","125","6","L.A. Union Station","0","16:21:00","1"
"294100349","16:27:00","16:27:00","118","7","L.A. Union Station","0","16:27:00","1"
"294100349","16:32:00","16:32:00","114","8","L.A. Union Station","0","16:32:00","1"
"294100349","16:38:00","16:38:00","109","9","L.A. Union Station","0","16:38:00","1"
"294100349","16:49:00","16:49:00","104","10","L.A. Union Station","0","16:49:00","1"
"294100349","16:55:00","16:55:00","101","11","L.A. Union Station","0","16:55:00","1"
"294100349","17:06:00","17:06:00","105","12","L.A. Union Station","0","17:06:00","1"
"294100349","17:16:00","17:16:00","115","13","L.A. Union Station","0","17:16:00","1"
"294100349","17:29:00","17:29:00","107","14","L.A. Union Station","0","17:29:00","1"
"294100352","19:40:00","19:40:00","107","1","San Bernardino - Downtown","0","19:40:00","1"
"294100352","19:55:00","19:55:00","115","2","San Bernardino - Downtown","0","19:55:00","1"
"294100352","20:07:00","20:07:00","105","3","San Bernardino - Downtown","0","20:07:00","1"
"294100352","20:16:00","20:16:00","101","4","San Bernardino - Downtown","0","20:16:00","1"
"294100352","20:24:00","20:24:00","104","5","San Bernardino - Downtown","0","20:24:00","1"
"294100352","20:37:00","20:37:00","109","6","San Bernardino - Downtown","0","20:37:00","1"
"294100352","20:44:00","20:44:00","114","7","San Bernardino - Downtown","0","20:44:00","1"
"294100352","20:48:00","20:48:00","118","8","San Bernardino - Downtown","0","20:48:00","1"
"294100352","20:53:00","20:53:00","125","9","San Bernardino - Downtown","0","20:53:00","1"
"294100352","21:00:00","21:00:00","121","10","San Bernardino - Downtown","0","21:00:00","1"
"294100352","21:09:00","21:09:00","116","11","San Bernardino - Downtown","0","21:09:00","1"
"294100352","21:15:00","21:15:00","122","12","San Bernardino - Downtown","0","21:15:00","1"
"294100352","21:23:00","21:23:00","124","13","San Bernardino - Downtown","0","21:23:00","1"
"294100352","21:27:00","21:27:00","185","14","San Bernardino - Downtown","0","21:27:00","1"
"294100353","16:43:00","16:43:00","185","1","L.A. Union Station","0","16:43:00","1"
"294100353","16:48:00","16:48:00","124","2","L.A. Union Station","0","16:48:00","1"
"294100353","16:56:00","16:56:00","122","3","L.A. Union Station","0","16:56:00","1"
"294100353","17:02:00","17:02:00","116","4","L.A. Union Station","0","17:02:00","1"
"294100353","17:13:00","17:13:00","121","5","L.A. Union Station","0","17:13:00","1"
"294100353","17:21:00","17:21:00","125","6","L.A. Union Station","0","17:21:00","1"
"294100353","17:27:00","17:27:00","118","7","L.A. Union Station","0","17:27:00","1"
"294100353","17:32:00","17:32:00","114","8","L.A. Union Station","0","17:32:00","1"
